3747.84,,
3741.1,,
3749.83,,
3744.49,,
3742.51,,
3745.69,,
3742.35,,
3742.34,,
3744.13,,
3745.11,,
3742.33,,
3743.72,,
3742.78,,
3741.93,,
3739.17,,
3745.01,,
3747.94,,
3743.76,,
3749.58,,
3744,,
3742.36,,
3744.41,,
3744.18,,
3770.27,,
3744.26,,
3773.86,,
3752.41,,
3744.24,,
3742.18,,
3755.95,,
3750.53,,
3746.18,,
3742.32,,
3742.74,,
3750.28,,
3742.71,,
3742.5,,
3749.07,,
3741.42,,
3745.58,,
3748.35,,
3742.03,,
3742.07,,
3745.68,,
3745.23,,
3747.41,,
3741.56,,
3751.25,,
3741.28,,
3742.04,,
3744.92,,
3741.04,,
3744.74,,
3741.86,,
3744.09,,
3743.06,,
3757.74,,
3774.1,,
3740.72,,
3743.66,,
3742.74,,
3741.64,,
3744.34,,
3743.97,,
3740.95,,
3746.94,,
3741.66,,
3754.37,,
3768.35,,
3945.68,,
3749.37,,
3745.8,,
3746.39,,
3757.32,,
3746.8,,
3753.74,,
3746.35,,
3741.45,,
3747.01,,
3758.47,,
3746.42,,
3745.3,,
3741.62,,
3744.34,,
3742.95,,
3743.86,,
3742.68,,
3744.19,,
3738.79,,
3748.9,,
3746.79,,
3741.07,,
3742.34,,
3745.6,,
3742.39,,
3748.12,,
3741.37,,
3742.73,,
3748.47,,
3742.39,,
,,
3748.1955,,
,,20.9973352987
