3749.07,,
3746.45,,
3744.48,,
3751.58,,
3744.71,,
3744.23,,
3741.51,,
3746.39,,
3742.02,,
3748.88,,
3743.67,,
3749.13,,
3741.62,,
3744.23,,
3741.88,,
3752.03,,
3743.69,,
3744.52,,
3741.8,,
3746.04,,
3757.03,,
3744.46,,
3741.37,,
3743.61,,
3741.57,,
3743.71,,
3741.16,,
3744.59,,
3736.89,,
3746.62,,
3741.38,,
3743.64,,
3743.65,,
3746.55,,
3741.41,,
3744.24,,
3746.28,,
3748.61,,
3755.72,,
3744.48,,
3746.17,,
3741.85,,
3760.5,,
3749.99,,
3741.38,,
3742.47,,
3741.97,,
3743.96,,
3745.56,,
3742.19,,
3741.99,,
3745.9,,
3750.07,,
3743.17,,
3753.2,,
3746.37,,
3742.78,,
3748.85,,
3741.78,,
3745.11,,
3747.78,,
3744.17,,
3769.77,,
3741.15,,
3751.24,,
3746.69,,
3757.7,,
3762.99,,
3745.43,,
3742.14,,
3747.95,,
3741.61,,
3744.47,,
3744.11,,
3744.41,,
3742.7,,
3743.57,,
3742,,
3769.95,,
3751.8,,
3746.94,,
3741.78,,
3744.36,,
3741.47,,
3744.18,,
3745.23,,
3746.28,,
3741.27,,
3741.84,,
3744.84,,
3744.81,,
3751.16,,
3741.58,,
3748.41,,
3741.8,,
3743.82,,
3744.68,,
3743.91,,
3753.58,,
3741.86,,
,,
3745.9559,,
,,5.5726384399
