14953.6,,
14948.5,,
14946.1,,
15053.2,,
14958.3,,
14957.8,,
14945.5,,
14956.5,,
14946,,
14947,,
14964.5,,
14948.2,,
14955.6,,
14946,,
14955,,
14990.3,,
14948.1,,
14954.9,,
14946.3,,
14965.2,,
14957.4,,
14949.1,,
14951.1,,
14947.9,,
15049.2,,
14974.9,,
14946,,
14946.2,,
14958.2,,
14962.2,,
14947.3,,
14945.3,,
14965.2,,
14946.6,,
14986.2,,
14981,,
14946.6,,
14955.3,,
14946.3,,
14945.4,,
14948.9,,
14982,,
14958.8,,
14945.9,,
14945.6,,
14947.4,,
14945.7,,
14947.2,,
14946.3,,
14958.2,,
14947.5,,
14964.8,,
14948.1,,
14950.3,,
14948.5,,
14958.5,,
14956,,
14948.2,,
14955.4,,
14950.7,,
14960.9,,
14949.5,,
14953.2,,
14945.5,,
14950.5,,
14961.3,,
14950.1,,
14971.6,,
14950.7,,
14956.5,,
14943.4,,
14952.9,,
14991.2,,
14966.7,,
14946.5,,
14962.3,,
14950.3,,
14946.7,,
14948.3,,
14964.1,,
14957.1,,
14965.7,,
14950,,
14949.4,,
14969.5,,
14951.9,,
14948.2,,
14957.5,,
14945,,
14946.7,,
14949.1,,
14970.1,,
14948.1,,
14946.8,,
14960,,
14948.3,,
14949.8,,
14949.5,,
14947.8,,
14950.2,,
,,
14956.309,,16.9984794032
