948.628,,
939.053,,
946.407,,
937.896,,
940.976,,
946.675,,
939.371,,
940.685,,
942.822,,
938.548,,
940.255,,
940.015,,
939.329,,
941.075,,
943.659,,
938.415,,
942.71,,
939.345,,
938.624,,
945.622,,
945.168,,
938.116,,
940.989,,
937.947,,
940.7,,
938.516,,
938.165,,
940.962,,
937.827,,
939.789,,
938.911,,
939.473,,
937.815,,
940.13,,
937.9,,
939.112,,
938.642,,
943.053,,
938.206,,
940.076,,
941.179,,
938.435,,
947.787,,
938.455,,
939.134,,
940.345,,
937.955,,
946.132,,
947.945,,
939.089,,
940.201,,
939.421,,
938.663,,
940.93,,
939.755,,
939.28,,
938.719,,
945,,
939.322,,
939.552,,
940.685,,
938.024,,
940.201,,
937.867,,
939.145,,
939.277,,
939.67,,
937.845,,
947.396,,
939.664,,
938.742,,
942.562,,
938.985,,
939.745,,
938.439,,
939.259,,
938.522,,
947.824,,
937.855,,
941.451,,
942.067,,
938.65,,
940.058,,
937.989,,
942.233,,
938.587,,
939.792,,
937.713,,
938.589,,
939.722,,
946.881,,
940.574,,
939.123,,
937.913,,
939.839,,
939.388,,
937.917,,
942.837,,
938.508,,
939.365,,
,,
940.39809,,2.7385831148
