14960.3,,
14962.7,,
14957.6,,
14946.1,,
14962.5,,
14947.3,,
14948.7,,
14954.6,,
14966.3,,
14947.9,,
14956.8,,
14956,,
14950,,
14946.4,,
14945.5,,
14961.5,,
14984.9,,
14950,,
14962.5,,
14957.8,,
14948,,
14950.6,,
14947.7,,
14958.6,,
14945.5,,
14947.2,,
14945.7,,
14957,,
14945.7,,
14948.5,,
14957.1,,
14948.1,,
14967.2,,
14952.9,,
14945.8,,
14946.4,,
14947.3,,
14947,,
14947.1,,
14951.2,,
14958.7,,
14968.4,,
14948.4,,
14947,,
14947.3,,
14953.5,,
14946.4,,
14945.4,,
14993.8,,
14945.8,,
14947.7,,
14949.4,,
14946.6,,
14945.8,,
14946.1,,
14945.7,,
14946.5,,
14952.7,,
14949.3,,
14947.3,,
14958.3,,
14950.3,,
14955.2,,
14950.5,,
14950.2,,
14991.3,,
14950.3,,
14952.3,,
14960.5,,
14956.8,,
14951.2,,
14950.2,,
14949.3,,
14956.6,,
14950.1,,
14955.6,,
14963.4,,
14952.4,,
14945.8,,
14957,,
14959.8,,
14952.4,,
14962,,
14957,,
14949.6,,
14953.9,,
14962.2,,
14945,,
14967.1,,
14952.6,,
14947.8,,
14956.7,,
14956.3,,
14965.3,,
14948.7,,
14950.1,,
14949.2,,
14946.7,,
14962.5,,
14950.2,,
,,
14953.642,,8.9038203127
