250.834,,
236.642,,
244.408,,
239.043,,
248.315,,
240.625,,
240.868,,
236.565,,
248.358,,
241.994,,
238.451,,
248.185,,
240.569,,
240.532,,
249.353,,
242.723,,
236.93,,
237.247,,
240.658,,
236.61,,
244.464,,
240.441,,
236.667,,
237.731,,
248.432,,
246.509,,
248.175,,
242.536,,
249.247,,
247.361,,
240.043,,
236.646,,
238.143,,
236.556,,
236.573,,
236.547,,
236.527,,
250.009,,
237.011,,
237.206,,
240.399,,
237.166,,
241.52,,
240.444,,
236.572,,
248.743,,
243.897,,
239.895,,
248.199,,
243.573,,
238.123,,
249.148,,
236.572,,
240.788,,
236.909,,
242.012,,
236.497,,
236.786,,
236.538,,
236.538,,
236.624,,
236.562,,
237.504,,
237.591,,
237.023,,
240.559,,
240.53,,
248.213,,
244.156,,
238.201,,
248.26,,
244.323,,
240.218,,
251.956,,
238.739,,
242.968,,
236.576,,
236.543,,
236.561,,
236.61,,
236.869,,
236.611,,
236.608,,
236.599,,
236.7,,
237.86,,
236.626,,
236.689,,
236.586,,
237.08,,
236.586,,
236.574,,
236.718,,
237.544,,
236.57,,
236.842,,
237.317,,
237.514,,
236.515,,
240.448,,
,,
240.26626,,4.4918279166
