14952,,
14947.2,,
14990.5,,
14998.6,,
14947.1,,
14986.3,,
14953.8,,
14947.2,,
14957,,
14955.2,,
14947.5,,
14945.7,,
14948.7,,
14949.8,,
14948,,
14957.9,,
15150.4,,
14948.7,,
14998.3,,
14947.9,,
14948,,
14944.8,,
14967.3,,
14989.4,,
14946.7,,
14978.3,,
14946.8,,
14950.3,,
14948,,
14948.8,,
14953.7,,
14948.8,,
14947.6,,
14946,,
14945.8,,
14953.9,,
14967.5,,
14948.9,,
14949.4,,
14956.1,,
14945.5,,
14946.2,,
14954.4,,
14947.7,,
14937.5,,
14990.9,,
14960.1,,
14950.7,,
14946.8,,
14952,,
14950.1,,
14950.4,,
14961.2,,
14956.7,,
14945.5,,
14946.6,,
14985.8,,
14948.4,,
15046.9,,
14946.2,,
14949.3,,
14962.7,,
14946.8,,
14948.3,,
14947.2,,
14988.2,,
14956.9,,
14950.6,,
14956.8,,
14949,,
14966.6,,
14947,,
14949.8,,
14953.3,,
14966.8,,
14949.3,,
14947,,
14958.7,,
15012.9,,
14966.9,,
14947.8,,
14947.6,,
14962.2,,
14946.6,,
14948.9,,
14947.9,,
14950,,
14979.5,,
14949.3,,
14948.1,,
14951.6,,
14949.7,,
14961.6,,
14986.7,,
15051.3,,
14958,,
14953.3,,
14957.3,,
14950.3,,
14947.1,,
,,
14960.024,,27.26205088
