244.397,,
237.496,,
241.847,,
236.505,,
236.965,,
248.214,,
244.561,,
238.465,,
249.047,,
240.437,,
240.477,,
248.309,,
244.282,,
236.604,,
241.716,,
244.861,,
240.706,,
239.451,,
248.393,,
241.042,,
240.607,,
248.598,,
242.909,,
238.582,,
237.174,,
238.145,,
244.939,,
240.502,,
240.578,,
248.206,,
240.815,,
240.519,,
236.986,,
248.398,,
240.468,,
237.255,,
236.556,,
237.008,,
237.388,,
241.823,,
244.744,,
240.602,,
240.08,,
248.242,,
240.94,,
240.544,,
248.97,,
238.162,,
236.463,,
240.441,,
240.279,,
248.823,,
240.58,,
240.617,,
248.223,,
241.014,,
240.619,,
239.626,,
236.607,,
238.416,,
244.269,,
240.445,,
237.533,,
249.223,,
241.207,,
240.431,,
248.2,,
244.372,,
241.137,,
237.051,,
239.887,,
236.842,,
244.324,,
240.488,,
237.03,,
248.197,,
241.078,,
240.428,,
237.808,,
248.204,,
237.678,,
236.572,,
242.332,,
239.985,,
244.505,,
240.53,,
236.96,,
248.273,,
244.567,,
240.45,,
248.173,,
245.226,,
241.717,,
236.613,,
248.928,,
240.305,,
248.389,,
243.7,,
238.584,,
248.224,,
,,
241.85088,,4.0284140281
