946.242,,
941.197,,
942.515,,
938.624,,
941.464,,
937.911,,
945.501,,
938.685,,
944.808,,
947.453,,
939.449,,
943.669,,
945.427,,
941.433,,
938.483,,
940.307,,
937.87,,
941.541,,
939.447,,
938.935,,
947.026,,
938.839,,
938.049,,
946.773,,
938.695,,
939.232,,
937.88,,
941.902,,
938.152,,
939.532,,
938.246,,
939.13,,
948.416,,
946.975,,
941.522,,
938.965,,
948.653,,
937.796,,
940.911,,
937.844,,
940.33,,
939.411,,
938.823,,
939.162,,
938.746,,
939.146,,
937.763,,
939.04,,
937.977,,
937.826,,
942.021,,
938.008,,
939.325,,
938.918,,
940.254,,
938.491,,
943.415,,
939.283,,
939.242,,
941.502,,
937.951,,
941.452,,
938.07,,
948.83,,
941.107,,
942.343,,
940.263,,
939.224,,
939.981,,
939.2,,
938.815,,
947.353,,
938.353,,
940.555,,
938.066,,
939.155,,
939.64,,
947.302,,
938.547,,
941.387,,
938.388,,
939.227,,
938.669,,
939.459,,
944.577,,
940.323,,
937.778,,
947.795,,
937.889,,
939.177,,
938.833,,
940.611,,
938.605,,
940.172,,
938.365,,
940.475,,
938.752,,
939.859,,
937.917,,
941.184,,
,,
940.59831,,2.9923929436
