3753.05,,
3747.15,,
3746.4,,
3741.82,,
3752.21,,
3743.04,,
3744.15,,
3742.06,,
3744.07,,
3742.19,,
3746.16,,
3749.75,,
3766.07,,
3746.42,,
3747.31,,
3741.61,,
3743.45,,
3741.95,,
3745.12,,
3744.99,,
3754.99,,
3743.68,,
3748.83,,
3741.5,,
3745.22,,
3747.54,,
3744.34,,
3749.69,,
3742.47,,
3743.65,,
3758.74,,
3743.81,,
3741.97,,
3745.16,,
3753.66,,
3746.74,,
3741.81,,
3746.18,,
3741.87,,
3744.29,,
3741.55,,
3746.65,,
3768.12,,
3747.26,,
3744.45,,
3752.17,,
3742.27,,
3746.89,,
3743.44,,
3750.66,,
3744.02,,
3766.68,,
3741.28,,
3751.74,,
3744.68,,
3742.59,,
3744.28,,
3749.98,,
3742.05,,
3754.95,,
3743.93,,
3744.94,,
3753.46,,
3744.15,,
3769.03,,
3742.2,,
3746.6,,
3744.79,,
3748.81,,
3751.05,,
3746.39,,
3744.43,,
3744.64,,
3745.52,,
3743.82,,
3744.85,,
3751.64,,
3741.93,,
3747.9,,
3749.91,,
3745.26,,
3741.51,,
3744.08,,
3747.59,,
3752.77,,
3741.81,,
3744.04,,
3741.74,,
3743.13,,
3744.07,,
3742.97,,
3745.12,,
3744.69,,
3741.27,,
3746.14,,
3741.55,,
3752.09,,
3744.67,,
3752.51,,
3747.47,,
,,
3746.7529,,5.6722021617
