953.793,,
938.098,,
940.331,,
939.043,,
937.914,,
940.298,,
939.873,,
942.187,,
937.915,,
940.891,,
938.127,,
937.859,,
944.219,,
937.294,,
943.374,,
939.985,,
940.998,,
939.873,,
939.963,,
937.748,,
939.843,,
947.986,,
937.894,,
938.987,,
938.636,,
939.055,,
938.425,,
940.237,,
937.794,,
938.884,,
939.227,,
938.958,,
947.079,,
939.449,,
937.924,,
940.296,,
937.818,,
939.66,,
938.946,,
939.237,,
937.813,,
941.217,,
951.231,,
945.653,,
939.387,,
939.146,,
945.177,,
939.987,,
942.966,,
938.483,,
946.462,,
937.91,,
938.735,,
939.37,,
940.406,,
945.936,,
938.363,,
939.443,,
941.053,,
939.787,,
938.604,,
946.276,,
937.884,,
939.008,,
938.845,,
938.655,,
939.11,,
938.508,,
938.243,,
937.827,,
940.175,,
940.354,,
937.818,,
940.082,,
937.727,,
941.333,,
938.758,,
953.256,,
938.58,,
938.809,,
939.088,,
939.402,,
937.805,,
939.268,,
939.752,,
939.211,,
938.394,,
940.225,,
937.934,,
938.952,,
939.813,,
942.662,,
938.42,,
939.871,,
937.908,,
946.582,,
938.453,,
938.496,,
937.867,,
944.791,,
,,
940.29389,,3.2475737109
