946.726,,
937.894,,
946.421,,
942.883,,
937.775,,
942.479,,
938.016,,
939.634,,
939.279,,
947.721,,
949.673,,
941.645,,
943.14,,
937.865,,
939.864,,
938.425,,
941.666,,
938.868,,
939.11,,
937.863,,
943.572,,
949.65,,
941.492,,
942.439,,
943.767,,
939.024,,
938.238,,
937.876,,
944.627,,
938.518,,
939.873,,
939.295,,
939.138,,
938.54,,
942.617,,
937.939,,
939.108,,
938.749,,
942.911,,
938.101,,
950.492,,
939.424,,
938.337,,
940.402,,
937.864,,
939.009,,
939.177,,
954.729,,
938.394,,
946.901,,
942.121,,
945.754,,
942.907,,
945.668,,
945.713,,
938.537,,
939.147,,
939.892,,
939.506,,
946.832,,
942.029,,
940.31,,
939.018,,
940.213,,
939.373,,
938.57,,
940.043,,
939.813,,
939.361,,
938.632,,
942.26,,
950.506,,
941.006,,
943.836,,
940.207,,
938.819,,
939.282,,
939.108,,
938.585,,
939.262,,
938.705,,
944.789,,
938.532,,
940.376,,
938.011,,
952.14,,
938.795,,
948.999,,
938.609,,
940.796,,
940.416,,
944.762,,
938.674,,
937.853,,
938.313,,
947.423,,
945.138,,
939.273,,
941.194,,
938.012,,
,,
941.3427,,3.7372187695
