3757.45,,
3746.35,,
3743.64,,
3741.43,,
3746.63,,
3744.3,,
3745.73,,
3746.32,,
3744.61,,
3746.55,,
3746.07,,
3745.47,,
3771.37,,
3744.6,,
3746.89,,
3743.29,,
3748.57,,
3741.33,,
3749.12,,
3744.45,,
3760.56,,
3742.14,,
3744.24,,
3741.6,,
3756.66,,
3741.76,,
3750.45,,
3742.42,,
3744.34,,
3742.23,,
3745.31,,
3741.34,,
3747.2,,
3741.68,,
3744.8,,
3744.69,,
3743.89,,
3754.72,,
3743.78,,
3741.12,,
3744.84,,
3741.49,,
3744.44,,
3744.81,,
3755.92,,
3742.27,,
3747.85,,
3742.13,,
3744.84,,
3743.69,,
3740.93,,
3742.13,,
3767.8,,
3742.26,,
3746.53,,
3743.12,,
3742.51,,
3742.62,,
3741.63,,
3744.3,,
3742.44,,
3743.98,,
3742.49,,
3743.02,,
3751.37,,
3756.14,,
3741.51,,
3742.24,,
3746.08,,
3744.67,,
3741.16,,
3744.48,,
3747.82,,
3751.39,,
3744.22,,
3744.64,,
3741.39,,
3750.72,,
3745.65,,
3742.24,,
3745.53,,
3741.34,,
3768.33,,
3748.7,,
3748.18,,
3742.21,,
3746.74,,
3743.97,,
3747.12,,
3777.11,,
3744.44,,
3746.49,,
3747.47,,
3741.98,,
3743.76,,
3746.89,,
3745.07,,
3740.96,,
3745.3,,
3741.16,,
,,
3746.2561,,6.4416109245
