3744.64,,
3741.43,,
3743.14,,
3745.7,,
3776.35,,
3742.45,,
3742.19,,
3744.45,,
3747.54,,
3741.8,,
3771.66,,
3742.1,,
3744.74,,
3746.64,,
3744.44,,
3755.38,,
3744.18,,
3744.66,,
3741.47,,
3745.11,,
3744.42,,
3742.53,,
3746.89,,
3742,,
3744.58,,
3741.82,,
3746.2,,
3746.38,,
3743.96,,
3744.96,,
3742.97,,
3741.11,,
3745.23,,
3740.14,,
3746.16,,
3750.65,,
3741.26,,
3745.21,,
3744.63,,
3746.84,,
3748.13,,
3742.81,,
3742.1,,
3745.3,,
3746.56,,
3744.61,,
3746.51,,
3741.47,,
3751.35,,
3741.61,,
3742.14,,
3746.43,,
3748.72,,
3742.64,,
3743.73,,
3741.72,,
3744.53,,
3749.54,,
3742.51,,
3792.4,,
3741.56,,
3757.03,,
3744.6,,
3743.77,,
3744.25,,
3743.2,,
3752.74,,
3741.75,,
3744.59,,
3745.06,,
3744.9,,
3743.62,,
3751.28,,
3744.46,,
3751.92,,
3741.55,,
3741.39,,
3748.57,,
3741.53,,
3744.12,,
3744.67,,
3744.73,,
3747.39,,
3741.7,,
3741.34,,
3744.12,,
3743.82,,
3779.86,,
3743.07,,
3744.12,,
3742.47,,
3743.48,,
3744.65,,
3750.26,,
3744.18,,
3742.82,,
3748.37,,
3741.22,,
3745.36,,
3742.04,,
,,
3746.1438,,7.7721223887
